code,name,industry,area
600789,鲁抗医药,化学制药,山东
600767,ST运盛,医疗保健,上海
600723,首商股份,百货,北京
600651,飞乐音响,电器仪表,上海
600611,大众交通,公共交通,上海
600567,山鹰纸业,造纸,安徽
600557,康缘药业,中成药,江苏
600552,凯盛科技,玻璃,安徽
600517,置信电气,电气设备,上海
600491,龙元建设,建筑施工,浙江
600485,信威集团,通信设备,北京
600405,动力源,电气设备,北京
600368,五洲交通,路桥,广西
600366,宁波韵升,电器仪表,浙江
600352,浙江龙盛,染料涂料,浙江
600343,航天动力,航空,陕西
600330,天通股份,元器件,浙江
600303,曙光股份,汽车整车,辽宁
600279,重庆港九,港口,重庆
600271,航天信息,电脑设备,北京
600231,凌钢股份,普钢,辽宁
600145,*ST新亿,陶瓷,新疆
600116,三峡水利,水力发电,重庆
600073,上海梅林,食品,上海
600058,五矿发展,商贸代理,北京
600052,浙江广厦,区域地产,浙江
600022,山东钢铁,普钢,山东
600018,上港集团,港口,上海
300683,海特生物,生物制药,湖北
300673,佩蒂股份,饲料,浙江
300641,正丹股份,化工原料,江苏
300588,熙菱信息,软件服务,新疆
300483,沃施股份,专用机械,上海
300481,濮阳惠成,化工原料,河南
300463,迈克生物,医疗保健,四川
300457,赢合科技,专用机械,深圳
300363,博腾股份,化学制药,重庆
300359,全通教育,文教休闲,广东
300322,硕贝德,通信设备,广东
300305,裕兴股份,塑料,江苏
300242,佳云科技,互联网,广东
300217,东方电热,电器仪表,江苏
300194,福安药业,化学制药,重庆
300179,四方达,矿物制品,河南
300157,恒泰艾普,石油开采,北京
300132,青松股份,化工原料,福建
300124,汇川技术,电器仪表,深圳
300112,万讯自控,电器仪表,深圳
300107,建新股份,化工原料,河北
300028,金亚科技,通信设备,四川
300003,乐普医疗,医疗保健,北京
002896,中大力德,机械基件,浙江
002870,香山股份,电器仪表,广东
002839,张家港行,银行,江苏
002822,中装建设,装修装饰,深圳
002817,黄山胶囊,化学制药,安徽
002761,多喜爱,纺织,湖南
002753,永东股份,化工原料,山西
002741,光华科技,化工原料,广东
002740,爱迪尔,服饰,深圳
002730,电光科技,电气设备,浙江
002694,顾地科技,塑料,湖北
002693,双成药业,化学制药,海南
002689,远大智能,运输设备,辽宁
002682,龙洲股份,公路,福建
002676,顺威股份,塑料,广东
002675,东诚药业,化学制药,山东
002662,京威股份,汽车配件,北京
002640,跨境通,服饰,山西
002634,棒杰股份,服饰,浙江
002626,金达威,食品,福建
002605,姚记扑克,文教休闲,上海
002532,新界泵业,农用机械,浙江
002528,英飞拓,电脑设备,深圳
002498,汉缆股份,电气设备,山东
002485,希努尔,服饰,山东
002483,润邦股份,工程机械,江苏
002477,雏鹰农牧,农业综合,河南
002476,宝莫股份,化工原料,山东
002453,华软科技,化工原料,江苏
002444,巨星科技,轻工机械,浙江
002413,雷科防务,通信设备,江苏
002347,泰尔股份,机械基件,安徽
002327,富安娜,纺织,深圳
002324,普利特,塑料,上海
002323,*ST百特,建筑施工,江苏
002305,南国置业,区域地产,湖北
002266,浙富控股,电气设备,浙江
002258,利尔化学,农药化肥,四川
002254,泰和新材,化纤,山东
002242,九阳股份,家用电器,山东
002239,奥特佳,汽车配件,江苏
002224,三 力 士,橡胶,浙江
002208,合肥城建,区域地产,安徽
002202,金风科技,电气设备,新疆
002200,云投生态,环境保护,云南
002174,游族网络,互联网,福建
002170,芭田股份,农药化肥,深圳
002157,正邦科技,饲料,江西
002140,东华科技,建筑施工,安徽
002139,拓邦股份,元器件,深圳
002132,恒星科技,钢加工,河南
002125,湘潭电化,化工原料,湖南
002097,山河智能,工程机械,湖南
002091,江苏国泰,商贸代理,江苏
002042,华孚时尚,纺织,安徽
002041,登海种业,种植业,山东
002025,航天电器,元器件,贵州
002002,鸿达兴业,化工原料,江苏
000948,南天信息,软件服务,云南
000937,冀中能源,煤炭开采,河北
000936,华西股份,化纤,江苏
000900,现代投资,路桥,湖南
000887,中鼎股份,橡胶,安徽
000868,安凯客车,汽车整车,安徽
000822,山东海化,化工原料,山东
000821,京山轻机,轻工机械,湖北
000778,新兴铸管,钢加工,河北
000715,中兴商业,百货,辽宁
000709,河钢股份,普钢,河北
000698,沈阳化工,化工原料,辽宁
000692,惠天热电,供气供热,辽宁
000631,顺发恒业,区域地产,吉林
000609,中迪投资,区域地产,北京
000601,韶能股份,水力发电,广东
000598,兴蓉环境,水务,四川
000560,我爱我家,房产服务,云南
000552,靖远煤电,煤炭开采,甘肃
000536,华映科技,元器件,福建
000534,万泽股份,区域地产,广东
000533,顺钠股份,电气设备,广东
000516,国际医学,百货,陕西
000510,金路集团,化工原料,四川
000429,粤高速Ａ,路桥,广东
000420,吉林化纤,化纤,吉林
000415,渤海租赁,多元金融,新疆
000402,金 融 街,全国地产,北京
000056,皇庭国际,房产服务,深圳
000029,深深房Ａ,区域地产,深圳
000027,深圳能源,火力发电,深圳
000019,深粮控股,其他商业,深圳
603486,科沃斯,家用电器,江苏
000710,贝瑞基因,医疗保健,四川
300429,强力新材,化工原料,江苏
603416,信捷电气,电气设备,江苏
002917,金奥博,化工原料,深圳
002801,微光股份,电气设备,浙江
600487,亨通光电,通信设备,江苏
300244,迪安诊断,医疗保健,浙江
002891,中宠股份,饲料,山东
603360,百傲化学,化工原料,辽宁
603332,苏州龙杰,化纤,江苏
002925,盈趣科技,元器件,福建
603329,上海雅仕,仓储物流,上海
300639,凯普生物,医疗保健,广东
002825,纳尔股份,化工原料,上海
300750,宁德时代,电气设备,福建
600677,航天通信,通信设备,浙江
600703,三安光电,半导体,湖北
601628,中国人寿,保险,北京
000403,振兴生化,生物制药,山西
002391,长青股份,农药化肥,江苏
603398,邦宝益智,文教休闲,广东
600233,圆通速递,仓储物流,辽宁
002262,恩华药业,化学制药,江苏
603633,徕木股份,元器件,上海
603669,灵康药业,化学制药,西藏
603348,文灿股份,汽车配件,广东
300716,国立科技,塑料,广东
002935,天奥电子,元器件,四川
300096,易联众,软件服务,福建
300665,飞鹿股份,染料涂料,湖南
002621,三垒股份,专用机械,辽宁
300531,优博讯,软件服务,深圳
000014,沙河股份,全国地产,深圳
600079,人福医药,化学制药,湖北
002901,大博医疗,医疗保健,福建
000400,许继电气,电气设备,河南
300192,科斯伍德,染料涂料,江苏
600612,老凤祥,服饰,上海
603608,天创时尚,服饰,广东
002301,齐心集团,文教休闲,深圳
603133,碳元科技,元器件,江苏
600597,光明乳业,乳制品,上海
002602,世纪华通,汽车配件,浙江
002265,西仪股份,汽车配件,云南
002182,云海金属,小金属,江苏
300527,中国应急,专用机械,湖北
603587,地素时尚,服饰,上海
601012,隆基股份,半导体,陕西
603116,红蜻蜓,服饰,浙江
002632,道明光学,化工原料,浙江
000043,中航善达,房产服务,深圳
300200,高盟新材,化工原料,北京
000049,德赛电池,电气设备,深圳
000800,一汽轿车,汽车整车,吉林
002497,雅化集团,化工原料,四川
002321,华英农业,农业综合,河南
002201,九鼎新材,玻璃,江苏
600114,东睦股份,机械基件,浙江
600056,中国医药,医药商业,北京
002050,三花智控,机械基件,浙江
601699,潞安环能,煤炭开采,山西
600123,兰花科创,煤炭开采,山西
000507,珠海港,港口,广东
002013,中航机电,航空,湖北
000738,航发控制,航空,江苏
300041,回天新材,化工原料,湖北
600535,天士力,中成药,天津
603690,至纯科技,专用机械,上海
603009,北特科技,汽车配件,上海
600855,航天长峰,专用机械,北京
300658,延江股份,纺织,福建
300722,新余国科,专用机械,江西
002047,宝鹰股份,装修装饰,深圳
300610,晨化股份,化工原料,江苏
600971,恒源煤电,煤炭开采,安徽
002902,铭普光磁,元器件,广东
601101,昊华能源,煤炭开采,北京
300724,捷佳伟创,专用机械,深圳
002910,庄园牧场,乳制品,甘肃
603220,贝通信,通信设备,湖北
002033,丽江旅游,旅游景点,云南
300563,神宇股份,通信设备,江苏
300310,宜通世纪,通信设备,广东
600561,江西长运,公共交通,江西
002876,三利谱,元器件,深圳
300400,劲拓股份,专用机械,深圳
002026,山东威达,机械基件,山东
300300,汉鼎宇佑,软件服务,浙江
000802,北京文化,影视音像,北京
600908,无锡银行,银行,江苏
000048,*ST康达,饲料,深圳
603856,东宏股份,塑料,山东
300711,广哈通信,通信设备,广东
002492,恒基达鑫,仓储物流,广东
300678,中科信息,软件服务,四川
300214,日科化学,化工原料,山东
000729,燕京啤酒,啤酒,北京
600090,同济堂,医药商业,新疆
601375,中原证券,证券,河南
000983,西山煤电,煤炭开采,山西
300719,安达维尔,航空,北京
002819,东方中科,电器仪表,北京
600650,锦江投资,公共交通,上海
002846,英联股份,广告包装,广东
300568,星源材质,化工原料,深圳
603399,吉翔股份,小金属,辽宁
600528,中铁工业,建筑施工,四川
002779,中坚科技,农用机械,浙江
603388,元成股份,建筑施工,浙江
000713,丰乐种业,种植业,安徽
601028,玉龙股份,钢加工,江苏
002597,金禾实业,化工原料,安徽
600429,三元股份,乳制品,北京
002412,汉森制药,中成药,湖南
300263,隆华科技,专用机械,河南
600129,太极集团,中成药,重庆
600828,茂业商业,百货,四川
002228,合兴包装,广告包装,福建
002877,智能自控,电器仪表,江苏
002688,金河生物,化学制药,内蒙
603996,中新科技,家用电器,浙江
002714,牧原股份,农业综合,河南
000980,众泰汽车,汽车配件,安徽
603609,禾丰牧业,饲料,辽宁
002583,海能达,通信设备,深圳
300517,海波重科,建筑施工,湖北
300388,国祯环保,环境保护,安徽
600243,青海华鼎,机床制造,青海
300748,金力永磁,元器件,江西
002290,中科新材,家用电器,江苏
601208,东材科技,化工原料,四川
600188,兖州煤业,煤炭开采,山东
603357,设计总院,建筑施工,安徽
601898,中煤能源,煤炭开采,北京
600657,信达地产,全国地产,北京
000525,红 太 阳,农药化肥,江苏
300121,阳谷华泰,化工原料,山东
000863,三湘印象,区域地产,上海
600708,光明地产,全国地产,上海
600579,天华院,化工机械,山东
300314,戴维医疗,医疗保健,浙江
603351,威尔药业,化学制药,江苏
000612,焦作万方,铝,河南
000632,三木集团,综合类,福建
002871,伟隆股份,机械基件,山东
000679,大连友谊,百货,辽宁
600841,上柴股份,机械基件,上海
603882,金域医学,医疗保健,广东
002221,东华能源,石油贸易,江苏
603993,洛阳钼业,小金属,河南
002487,大金重工,钢加工,辽宁
000901,航天科技,航空,黑龙江
600961,株冶集团,铅锌,湖南
600623,华谊集团,汽车配件,上海
300509,新美星,专用机械,江苏
600062,华润双鹤,化学制药,北京
002244,滨江集团,区域地产,浙江
002206,海 利 得,化纤,浙江
000008,神州高铁,运输设备,北京
300141,和顺电气,电气设备,江苏
300497,富祥股份,化学制药,江西
600516,方大炭素,矿物制品,甘肃
603797,联泰环保,环境保护,广东
002867,周大生,服饰,深圳
000639,西王食品,食品,山东
600066,宇通客车,汽车整车,河南
000157,中联重科,工程机械,湖南
002629,仁智股份,石油开采,浙江
000959,首钢股份,普钢,北京
002734,利民股份,农药化肥,江苏
600246,万通地产,区域地产,北京
600027,华电国际,火力发电,山东
002192,融捷股份,专用机械,广东
002419,天虹股份,百货,深圳
000502,绿景控股,医疗保健,广东
000910,大亚圣象,家居用品,江苏
600078,澄星股份,化工原料,江苏
600388,龙净环保,环境保护,福建
300285,国瓷材料,陶瓷,山东
000768,中航飞机,航空,陕西
603131,上海沪工,专用机械,上海
002684,猛狮科技,电气设备,广东
600690,青岛海尔,家用电器,山东
002067,景兴纸业,造纸,浙江
000519,中兵红箭,矿物制品,湖南
002756,永兴特钢,特种钢,浙江
600985,淮北矿业,煤炭开采,安徽
600184,光电股份,专用机械,湖北
002150,通润装备,机械基件,江苏
600059,古越龙山,红黄药酒,浙江
002593,日上集团,汽车配件,福建
601229,上海银行,银行,上海
600808,马钢股份,普钢,安徽
600161,天坛生物,生物制药,北京
002335,科华恒盛,电气设备,福建
600546,山煤国际,煤炭开采,山西
603596,伯特利,汽车配件,安徽
600870,*ST厦华,家用电器,福建
002606,大连电瓷,电气设备,辽宁
300393,中来股份,塑料,江苏
600792,云煤能源,焦炭加工,云南
002523,天桥起重,工程机械,湖南
600439,瑞贝卡,服饰,河南
300680,隆盛科技,汽车配件,江苏
300335,迪森股份,供气供热,广东
000100,TCL 集团,家用电器,广东
000586,汇源通信,通信设备,四川
300220,金运激光,元器件,湖北
300693,盛弘股份,电气设备,深圳
000819,岳阳兴长,石油加工,湖南
000573,粤宏远Ａ,区域地产,广东
002548,金新农,饲料,深圳
300374,恒通科技,其他建材,北京
600507,方大特钢,特种钢,江西
600118,中国卫星,航空,北京
600518,康美药业,中成药,广东
300191,潜能恒信,石油开采,北京
000063,中兴通讯,通信设备,深圳
600409,三友化工,化工原料,河北
002199,东晶电子,元器件,浙江
300602,飞荣达,元器件,深圳
002596,海南瑞泽,其他建材,海南
002286,保龄宝,食品,山东
600727,鲁北化工,农药化肥,山东
002110,三钢闽光,普钢,福建
300637,扬帆新材,化工原料,浙江
603363,傲农生物,饲料,福建
000791,甘肃电投,水力发电,甘肃
000723,美锦能源,焦炭加工,山西
002147,ST新光,区域地产,安徽
603085,天成自控,汽车配件,浙江
600097,开创国际,渔业,上海
300328,宜安科技,铝,广东
600515,海航基础,全国地产,海南
002048,宁波华翔,汽车配件,浙江
000895,双汇发展,食品,河南
600180,瑞茂通,仓储物流,山东
002186,全 聚 德,酒店餐饮,北京
000055,方大集团,其他建材,深圳
300519,新光药业,中成药,浙江
002099,海翔药业,化学制药,浙江
000619,海螺型材,其他建材,安徽
002101,广东鸿图,机械基件,广东
002936,郑州银行,银行,河南
300733,西菱动力,汽车配件,四川
603199,九华旅游,旅游景点,安徽
601668,中国建筑,建筑施工,北京
300738,奥飞数据,电信运营,广东
603628,清源股份,电气设备,福建
600882,妙可蓝多,乳制品,上海
300342,天银机电,元器件,江苏
300758,七彩化学,染料涂料,辽宁
300111,向日葵,半导体,浙江
603177,德创环保,环境保护,浙江
002136,安 纳 达,化工原料,安徽
002940,昂利康,化学制药,浙江
002128,露天煤业,煤炭开采,内蒙
000301,东方盛虹,综合类,江苏
002572,索菲亚,家居用品,广东
600691,阳煤化工,农药化肥,山西
600325,华发股份,区域地产,广东
002493,荣盛石化,化纤,浙江
601225,陕西煤业,煤炭开采,陕西
000898,鞍钢股份,普钢,辽宁
600926,杭州银行,银行,浙江
300437,清水源,化工原料,河南
000797,中国武夷,全国地产,福建
000626,远大控股,商贸代理,江苏
603322,超讯通信,通信设备,广东
603387,基蛋生物,生物制药,江苏
002690,美亚光电,专用机械,安徽
002932,明德生物,医疗保健,湖北
600162,香江控股,全国地产,深圳
600340,华夏幸福,区域地产,河北
300212,易华录,软件服务,北京
002895,川恒股份,化工原料,贵州
300647,超频三,元器件,深圳
600143,金发科技,塑料,广东
601006,大秦铁路,铁路,山西
002085,万丰奥威,汽车配件,浙江
600317,营口港,港口,辽宁
000703,恒逸石化,化纤,广西
600573,惠泉啤酒,啤酒,福建
600532,宏达矿业,普钢,上海
300240,飞力达,仓储物流,江苏
000963,华东医药,化学制药,浙江
601398,工商银行,银行,北京
600015,华夏银行,银行,北京
603500,祥和实业,运输设备,浙江
002179,中航光电,元器件,河南
603260,合盛硅业,化工原料,浙江
600521,华海药业,化学制药,浙江
603323,吴江银行,银行,江苏
601997,贵阳银行,银行,贵州
002111,威海广泰,航空,山东
300298,三诺生物,医疗保健,湖南
000933,神火股份,煤炭开采,河南
002428,云南锗业,小金属,云南
002490,山东墨龙,化工机械,山东
002038,双鹭药业,生物制药,北京
002695,煌上煌,食品,江西
603828,柯利达,装修装饰,江苏
002617,露笑科技,电气设备,浙江
002336,人人乐,超市连锁,深圳
600816,安信信托,多元金融,上海
600890,中房股份,区域地产,北京
000837,秦川机床,机床制造,陕西
002240,威华股份,家居用品,广东
600420,现代制药,化学制药,上海
002652,扬子新材,其他建材,江苏
600760,中航沈飞,航空,山东
603801,志邦家居,家居用品,安徽
601811,新华文轩,出版业,四川
002415,海康威视,电器仪表,浙江
600019,宝钢股份,普钢,上海
600307,酒钢宏兴,普钢,甘肃
601390,中国中铁,建筑施工,北京
600192,长城电工,电气设备,甘肃
600392,盛和资源,小金属,四川
600803,新奥股份,农药化肥,河北
002805,丰元股份,化工原料,山东
603268,松发股份,陶瓷,广东
002346,柘中股份,电气设备,上海
300210,森远股份,专用机械,辽宁
002931,锋龙股份,汽车配件,浙江
002928,华夏航空,空运,贵州
002435,长江润发,化学制药,江苏
300228,富瑞特装,化工机械,江苏
002768,国恩股份,塑料,山东
300634,彩讯股份,软件服务,深圳
600139,西部资源,汽车整车,四川
002898,赛隆药业,化学制药,广东
000059,华锦股份,石油加工,辽宁
002058,威 尔 泰,电器仪表,上海
600919,江苏银行,银行,江苏
600081,东风科技,汽车配件,上海
002595,豪迈科技,专用机械,山东
603799,华友钴业,小金属,浙江
600810,神马股份,化纤,河南
603056,德邦股份,仓储物流,上海
600729,重庆百货,百货,重庆
603183,建研院,建筑施工,江苏
002044,美年健康,医疗保健,江苏
600196,复星医药,化学制药,上海
300394,天孚通信,通信设备,江苏
002696,百洋股份,渔业,广西
002372,伟星新材,其他建材,浙江
601020,华钰矿业,铅锌,西藏
300672,国科微,半导体,湖南
300676,华大基因,医疗保健,深圳
600276,恒瑞医药,化学制药,江苏
600848,上海临港,园区开发,上海
002685,华东重机,工程机械,江苏
300153,科泰电源,电气设备,上海
002890,弘宇股份,农用机械,山东
002387,维信诺,元器件,广东
600558,大西洋,钢加工,四川
300187,永清环保,环境保护,湖南
601600,中国铝业,铝,北京
600717,天津港,港口,天津
002905,金逸影视,影视音像,广东
000735,罗 牛 山,农业综合,海南
300122,智飞生物,生物制药,重庆
600016,民生银行,银行,北京
300391,康跃科技,机械基件,山东
600897,厦门空港,机场,福建
600811,东方集团,综合类,黑龙江
600020,中原高速,路桥,河南
000544,中原环保,环境保护,河南
603959,百利科技,建筑施工,湖南
300505,川金诺,化工原料,云南
000902,新洋丰,农药化肥,湖北
002310,东方园林,建筑施工,北京
000001,平安银行,银行,深圳
002591,恒大高新,化工原料,江西
300280,紫天科技,专用机械,江苏
601139,深圳燃气,供气供热,深圳
000838,财信发展,区域地产,重庆
300611,美力科技,机械基件,浙江
002650,加加食品,食品,湖南
600741,华域汽车,汽车配件,上海
300501,海顺新材,广告包装,上海
002679,福建金森,林业,福建
000007,全新好,酒店餐饮,深圳
002790,瑞尔特,家居用品,福建
603040,新坐标,机械基件,浙江
601678,滨化股份,化工原料,山东
300506,名家汇,建筑施工,深圳
002948,青岛银行,银行,山东
002843,泰嘉股份,钢加工,湖南
002481,双塔食品,食品,山东
600290,华仪电气,电气设备,浙江
300362,天翔环境,环境保护,四川
603025,大豪科技,电脑设备,北京
601339,百隆东方,纺织,浙江
300510,金冠股份,电气设备,吉林
600039,四川路桥,建筑施工,四川
600120,浙江东方,商贸代理,浙江
600636,三爱富,化工原料,上海
603777,来伊份,食品,上海
002440,闰土股份,染料涂料,浙江
601128,常熟银行,银行,江苏
600398,海澜之家,服饰,江苏
000757,浩物股份,汽车配件,四川
300596,利安隆,化工原料,天津
002879,长缆科技,电气设备,湖南
600609,金杯汽车,汽车配件,辽宁
000932,华菱钢铁,普钢,湖南
300274,阳光电源,电气设备,安徽
002475,立讯精密,元器件,深圳
300590,移为通信,通信设备,上海
603200,上海洗霸,环境保护,上海
002892,科力尔,电气设备,湖南
600869,智慧能源,电气设备,青海
600132,重庆啤酒,啤酒,重庆
600170,上海建工,建筑施工,上海
600745,闻泰科技,通信设备,湖北
300618,寒锐钴业,小金属,江苏
002878,元隆雅图,文教休闲,北京
603086,先达股份,农药化肥,山东
601969,海南矿业,普钢,海南
600217,中再资环,环境保护,陕西
300438,鹏辉能源,电气设备,广东
600121,郑州煤电,煤炭开采,河南
002795,永和智控,机械基件,浙江
300049,福瑞股份,中成药,内蒙
001979,招商蛇口,全国地产,深圳
600309,万华化学,化工原料,山东
002918,蒙娜丽莎,其他建材,广东
600676,交运股份,公共交通,上海
601288,农业银行,银行,北京
002620,瑞和股份,装修装饰,深圳
002020,京新药业,化学制药,浙江
603897,长城科技,电气设备,浙江
603707,健友股份,化学制药,江苏
601618,中国中冶,建筑施工,北京
600448,华纺股份,纺织,山东
600742,一汽富维,汽车配件,吉林
000760,斯太尔,汽车配件,湖北
300700,岱勒新材,矿物制品,湖南
002757,南兴装备,家居用品,广东
300529,健帆生物,医疗保健,广东
600367,红星发展,化工原料,贵州
600560,金自天正,电气设备,北京
300584,海辰药业,化学制药,江苏
603138,海量数据,软件服务,北京
600381,青海春天,医疗保健,青海
603666,亿嘉和,专用机械,江苏
002227,奥 特 迅,电气设备,深圳
000930,中粮生化,农业综合,安徽
600759,洲际油气,石油开采,海南
603758,秦安股份,汽车配件,重庆
000835,长城动漫,影视音像,四川
603331,百达精工,专用机械,浙江
600300,维维股份,软饮料,江苏
300276,三丰智能,专用机械,湖北
600017,日照港,港口,山东
002850,科达利,机械基件,深圳
600089,特变电工,电气设备,新疆
000807,云铝股份,铝,云南
600596,新安股份,农药化肥,浙江
300422,博世科,环境保护,广西
600886,国投电力,水力发电,北京
002570,*ST因美,乳制品,浙江
000650,仁和药业,中成药,江西
300268,佳沃股份,农业综合,湖南
601016,节能风电,新型电力,北京
002521,齐峰新材,造纸,山东
603727,博迈科,石油开采,天津
300094,国联水产,渔业,广东
601003,柳钢股份,普钢,广西
002176,江特电机,电气设备,江西
002442,龙星化工,化工原料,河北
002807,江阴银行,银行,江苏
000566,海南海药,化学制药,海南
300413,芒果超媒,影视音像,湖南
600779,水井坊,白酒,四川
600660,福耀玻璃,汽车配件,福建
300694,蠡湖股份,汽车配件,江苏
002584,西陇科学,化工原料,广东
002207,ST准油,石油开采,新疆
603808,歌力思,服饰,深圳
600248,延长化建,建筑施工,陕西
603113,金能科技,化工原料,山东
002463,沪电股份,元器件,江苏
002594,比亚迪,汽车整车,深圳
603519,立霸股份,家用电器,江苏
601169,北京银行,银行,北京
600782,新钢股份,普钢,江西
000912,*ST天化,农药化肥,四川
000736,中交地产,全国地产,重庆
002947,恒铭达,元器件,江苏
600743,华远地产,区域地产,北京
300599,雄塑科技,塑料,广东
600634,*ST富控,互联网,上海
001696,宗申动力,摩托车,重庆
002292,奥飞娱乐,影视音像,广东
000848,承德露露,软饮料,河北
000766,通化金马,中成药,吉林
002619,艾格拉斯,互联网,浙江
603228,景旺电子,元器件,深圳
002911,佛燃股份,供气供热,广东
000425,徐工机械,工程机械,江苏
300659,中孚信息,软件服务,山东
600393,粤泰股份,全国地产,广东
002611,东方精工,轻工机械,广东
300408,三环集团,元器件,广东
600138,中青旅,旅游服务,北京
002211,宏达新材,橡胶,上海
603660,苏州科达,通信设备,江苏
600260,凯乐科技,通信设备,湖北
603196,日播时尚,服饰,上海
002802,洪汇新材,化工原料,江苏
600663,陆家嘴,园区开发,上海
603667,五洲新春,机械基件,浙江
603458,勘设股份,建筑施工,贵州
601933,永辉超市,超市连锁,福建
600282,南钢股份,普钢,江苏
002252,上海莱士,生物制药,上海
000591,太阳能,新型电力,重庆
600050,中国联通,电信运营,北京
000962,东方钽业,小金属,宁夏
002468,申通快递,仓储物流,浙江
002096,南岭民爆,化工原料,湖南
603197,保隆科技,汽车配件,上海
300098,高新兴,通信设备,广东
600740,山西焦化,焦炭加工,山西
600751,海航科技,水运,天津
002927,泰永长征,电气设备,贵州
600987,航民股份,纺织,浙江
600428,中远海特,水运,广东
600761,安徽合力,工程机械,安徽
601008,连云港,港口,江苏
603345,安井食品,食品,福建
603356,华菱精工,机械基件,安徽
601011,宝泰隆,焦炭加工,黑龙江
000651,格力电器,家用电器,广东
300332,天壕环境,环境保护,北京
603689,皖天然气,供气供热,安徽
603222,济民制药,化学制药,浙江
002386,天原集团,化工原料,四川
000852,石化机械,化工机械,湖北
603708,家家悦,超市连锁,山东
002555,三七互娱,互联网,安徽
000927,一汽夏利,汽车整车,天津
002554,惠博普,石油开采,北京
600195,中牧股份,饲料,北京
300586,美联新材,化工原料,广东
002627,宜昌交运,公共交通,湖北
600378,天科股份,化工原料,四川
603214,爱婴室,百货,上海
002216,三全食品,食品,河南
603583,捷昌驱动,电气设备,浙江
603156,养元饮品,软饮料,河北
603012,创力集团,专用机械,上海
000600,建投能源,火力发电,河北
600540,新赛股份,种植业,新疆
002943,宇晶股份,机床制造,湖南
000780,平庄能源,煤炭开采,内蒙
002659,凯文教育,文教休闲,江苏
600000,浦发银行,银行,上海
002567,唐人神,饲料,湖南
603929,亚翔集成,装修装饰,江苏
603330,上海天洋,塑料,上海
601998,中信银行,银行,北京
002800,天顺股份,仓储物流,新疆
600173,卧龙地产,全国地产,浙江
600054,黄山旅游,旅游景点,安徽
601577,长沙银行,银行,湖南
603757,大元泵业,专用机械,浙江
600230,沧州大化,农药化肥,河北
600104,上汽集团,汽车整车,上海
603063,禾望电气,电气设备,深圳
002520,日发精机,机床制造,浙江
002508,老板电器,家用电器,浙江
002785,万里石,其他建材,福建
603919,金徽酒,白酒,甘肃
000888,峨眉山Ａ,旅游景点,四川
600265,ST景谷,林业,云南
002142,宁波银行,银行,浙江
600693,东百集团,百货,福建
600333,长春燃气,供气供热,吉林
601619,嘉泽新能,新型电力,宁夏
300656,民德电子,电脑设备,深圳
600358,国旅联合,旅游服务,江苏
600372,中航电子,航空,北京
002461,珠江啤酒,啤酒,广东
600166,福田汽车,汽车整车,北京
600753,东方银星,批发业,河南
002443,金洲管道,钢加工,浙江
603790,雅运股份,染料涂料,上海
000717,韶钢松山,普钢,广东
600141,兴发集团,化工原料,湖北
601880,大连港,港口,辽宁
000731,四川美丰,农药化肥,四川
600190,锦州港,港口,辽宁
600856,中天能源,供气供热,吉林
603033,三维股份,橡胶,浙江
601669,中国电建,建筑施工,北京
002365,永安药业,化学制药,湖北
603101,汇嘉时代,百货,新疆
002547,春兴精工,通信设备,江苏
002027,分众传媒,影视音像,广东
002599,盛通股份,广告包装,北京
603069,海汽集团,公路,海南
002087,新野纺织,纺织,河南
002434,万里扬,汽车配件,浙江
002126,银轮股份,汽车配件,浙江
600755,厦门国贸,商贸代理,福建
603916,苏博特,化工原料,江苏
600213,亚星客车,汽车整车,江苏
002576,通达动力,电气设备,江苏
000553,安道麦A,农药化肥,湖北
601838,成都银行,银行,四川
603768,常青股份,汽车配件,安徽
601113,华鼎股份,化纤,浙江
600681,百川能源,供气供热,湖北
300670,大烨智能,电气设备,江苏
600973,宝胜股份,电气设备,江苏
600617,国新能源,供气供热,山西
601107,四川成渝,路桥,四川
600499,科达洁能,专用机械,广东
600495,晋西车轴,运输设备,山西
002450,ST康得新,化工原料,江苏
300031,宝通科技,互联网,江苏
300084,海默科技,石油开采,甘肃
600519,贵州茅台,白酒,贵州
300015,爱尔眼科,医疗保健,湖南
300420,五洋停车,机械基件,江苏
603158,腾龙股份,汽车配件,江苏
002942,新农股份,农药化肥,浙江
000418,小天鹅Ａ,家用电器,江苏
300180,华峰超纤,化纤,上海
600036,招商银行,银行,深圳
300151,昌红科技,机械基件,深圳
600292,远达环保,环境保护,重庆
002411,延安必康,化学制药,陕西
600197,伊力特,白酒,新疆
002133,广宇集团,全国地产,浙江
300355,蒙草生态,环境保护,内蒙
002732,燕塘乳业,乳制品,广东
002677,浙江美大,家用电器,浙江
300511,雪榕生物,种植业,上海
000792,盐湖股份,化工原料,青海
002267,陕天然气,供气供热,陕西
603700,宁波水表,电器仪表,浙江
300548,博创科技,元器件,浙江
600486,扬农化工,农药化肥,江苏
300606,金太阳,矿物制品,广东
002886,沃特股份,塑料,深圳
002530,金财互联,专用机械,江苏
300538,同益股份,批发业,深圳
601186,中国铁建,建筑施工,北京
300620,光库科技,元器件,广东
000408,藏格控股,农药化肥,青海
000858,五 粮 液,白酒,四川
601015,陕西黑猫,焦炭加工,陕西
000825,太钢不锈,特种钢,山西
002120,韵达股份,仓储物流,浙江
603185,上机数控,机床制造,江苏
601882,海天精工,机床制造,浙江
